0.5847905553269044, 0.9999986416014975
68.88031286634312, 0.9707360210606104
100.50790520008529, 0.8658893910435354
125.20902356957244, 0.6970309483930826
137.57656273559724, 0.5980498831098089
149.94546030012458, 0.4979046703098915
162.31435786465192, 0.3977594575099741
178.18248997162306, 0.29877024183568557
198.13193037935997, 0.20209981240516706
233.25739885704348, 0.09957332703036437
300.4363175990035, 0.027239965170662517
400.8097413473411, 0.007215812845288161
498.83177728784875, 0.0023310118302926064
