289.99890266524824, 1.4440378846204247, 28587, 6359606252.04449
15.021923480609814, 0.33241427403054935, 105, 1755.390476190476
21.47789343988501, 0.09897916348408398, 97, 1503.5051546391735
25.201335896555463, 0.4030874750033955, 105, 1764.8380952380946
52.7233642603552, 0.6754353990129967, 308, 22098.94480519482
56.14024952388388, 1.49002738919858, 104, 2050.2211538461534
52.814896312811356, 0.7426247803918327, 106, 1807.6698113207547
54.06388866676923, 0.1672450998070194, 96, 1484.3958333333342
56.440464534110276, 1.84782252250346, 105, 1769.2190476190456
57.30201133917592, 0.8430636014360733, 349, 35549.46704871055
56.71231128885398, 1.5550554692488725, 102, 1664.6274509803875
56.613409973762145, 1.4267581790832269, 93, 1406.7956989247286
58.902331518193876, 1.2704248967840122, 93, 1400.8172043010745
61.81049731940851, 1.0742340903762306, 297, 25783.569023569013
62.0172856130327, 0.22010786693321371, 101, 1654.71287128713
67.2493601375856, 0.9333420974578046, 87, 1221.3333333333312
75.05689086523296, 0.6865536033828765, 407, 43645.17444717448
71.03274287909869, 1.3643173444361487, 102, 1665.892156862745
70.98411971251227, 1.1833843241050217, 100, 1607.469999999996
84.43267389344561, 0.26156713361811645, 291, 22723.037800687292
74.94210684896387, 1.2352857048298453, 97, 1507.7113402061836
90.75197501228877, 0.16433060526688026, 183, 6720.218579234965
85.291434263908, 1.0693345009236728, 101, 1629.3465346534651
101.93482980001568, 0.7074604648083866, 709, 167004.22566995796
94.89012224237172, 1.2408758366553494, 173, 5564.543352601166
93.07766075212805, 1.7046047614772415, 102, 1667.999999999994
93.26022860758701, 1.4209552474141445, 95, 1447.4736842105233
94.66932660778446, 0.3179518470577398, 96, 1476.4895833333374
98.03163055951461, 1.5940334711938156, 203, 9652.266009852226
97.62219375892442, 2.649094337435521, 100, 1594.1499999999978
102.59874455353747, 1.9489288787370374, 104, 1731.22115384615
104.96025156669151, 0.21342852052305217, 105, 1777.5809523809512
105.25591258667652, 1.8949303326752847, 183, 6678.054644808724
115.49719280612811, 0.47124278443931056, 358, 24416.662011173186
109.66149198793772, 1.4660313903064242, 105, 2074.438095238095
115.9831520671749, 1.9861408055144651, 111, 2360.558558558563
115.85198908105235, 1.66728719088854, 102, 1670.8333333333305
117.54762596245621, 1.371009221872324, 96, 1479.1145833333344
122.34143322694234, 0.3469805343357155, 166, 5030.12650602406
119.29897917263986, 0.22872321842492838, 177, 6944.463276836143
119.452757026396, 1.8478810720095198, 103, 1700.970873786404
121.65344554719644, 1.2984016213563123, 97, 1507.1958762886613
126.25058563776656, 1.5031297388516154, 105, 2155.8095238095248
125.1733908313808, 2.20226733058182, 95, 1449.3473684210487
